id1,id2,mu,sigma,alpha1,beta1,pi1,alpha2,beta2,pi2,age1,age2,species1,species2,sex1,sex2,zoo,dist,cv,delta,u
10,16,126.88680796227992,61.65879646592846,9.84294978520572,1.903528356319532,0.0498933292453573,32.06809023910715,19.84407127398028,0.8659441093677209,adult,subadult,Bongo,Bongo,male,male,,,0.4859354369152228,,
12,16,97.24946905524396,47.40983200384216,5.153798499738801,1.731751052629685,1.1968626659868775e-09,3.785588106157993,2.4477576359673927,0.5664810245032169,adult,subadult,Bongo,Bongo,male,male,,,0.48750736085675,,
31,37,115.04571837834956,41.18372660661833,9.955849222069268,4.492253345628193,0.0813878003587341,20.146555363116665,6.292318999062074,0.0644431533873747,adult,subadult,Elenantilope,Elenantilope,female,female,16.0,1.0,0.3579770476218669,,
37,38,132.802653901879,39.62548115965388,22.518788051522005,7.012109846639643,0.1065906126693319,21.27950074503712,5.807641125756496,0.1342521439202895,subadult,subadult,Elenantilope,Elenantilope,female,female,16.0,1.0,0.2983786844269775,,
28,37,129.33682656381345,42.13255830785104,3.51716728429326,2.0849743769682965,2.623057601099817e-09,21.607128635218142,6.734756314510024,0.0901237517792979,adult,subadult,Elenantilope,Elenantilope,female,female,,,0.3257584048350164,,
27,37,118.40853685538433,34.11712012616531,17.059398636841415,10.04326646620638,1.5314503203798479e-09,22.219619909793384,6.910638055034075,0.1008889249379601,adult,subadult,Elenantilope,Elenantilope,female,female,,,0.2881305776781408,,
30,37,91.83337255687302,41.21672459076723,9.503161785801286,3.9493904169169296,4.254936768384736e-09,20.259618308055984,6.310035247044582,0.063635100912576,adult,subadult,Elenantilope,Elenantilope,female,female,,,0.4488207657324295,,
35,37,105.51378708020567,35.667733942493975,18.96018553590651,3.88716085629293,0.0039469386970836,21.729518009163737,6.750363397231604,0.089874481138497,subadult,subadult,Elenantilope,Elenantilope,male,male,,,0.3380386102091223,,
98,99,112.5433995382107,66.56187351689437,4.613455766971573,2.200003254687655,2.0148958891615137e-07,6.600102555747282,2.035322659433621,0.1661286274792836,adult,subadult,Säbelantilope,Säbelantilope,female,female,4.0,99.0,0.5914329386708751,,
34,37,124.46497737226504,41.61136990056112,4.506265172907669,2.4985661739844134,5.2852552378251555e-09,21.05899997358661,6.567711788752076,0.08026994790316,adult,subadult,Elenantilope,Elenantilope,female,female,,,0.334321917531104,,
14,17,157.95366193493706,45.58093587202808,10.705435785254876,6.773547342701508,0.1691543188002614,27.00752478092913,17.36062365743503,0.9507162064061192,adult,subadult,Bongo,Bongo,female,female,16.0,3.0,0.2885715678488251,423.0,0.1777054273899237
21,37,120.29401133361736,36.21970023695496,8.939839880176642,2.913908485168622,0.0097810772195581,21.76542446260021,6.77609623242591,0.0928236665251763,adult,subadult,Elenantilope,Elenantilope,male,male,,,0.3010931287053439,,
25,37,121.65378708015103,38.95241630808484,11.78324605679481,5.739288688805175,1.1920928955376012e-09,21.26115524823365,6.626324221415571,0.0838274678119831,adult,subadult,Elenantilope,Elenantilope,female,female,,,0.3201907416365199,,
33,37,126.77911812828164,44.50898079837638,7.693943744618831,6.450438449727871,0.0186921488885299,20.885433898712414,6.517142953432575,0.0771678479567097,adult,subadult,Elenantilope,Elenantilope,female,female,,,0.3510750149984471,,
36,37,115.6963119980151,32.8892811165155,14.916413753404663,6.527476419438307,0.0104182221202158,22.558096387816,7.0088461405022064,0.1063963413120201,subadult,subadult,Elenantilope,Elenantilope,female,female,,,0.2842725109256702,,
22,37,153.53404108412045,48.3521434536616,17.186208535625163,7.51258869300381,9.41994630344496e-08,24.359856362395256,7.598152076198959,0.1399450262151877,adult,subadult,Elenantilope,Elenantilope,male,male,16.0,2.0,0.3149278369294646,,
18,37,131.24315176346963,28.917471788842,20.28202956866675,6.078674011264607,3.044669952229203e-09,24.38840024478485,7.588855203467667,0.1444319375490871,adult,subadult,Elenantilope,Elenantilope,male,male,,,0.2203350910145615,,
19,37,117.89138025866816,36.74584215694231,9.464688584693768,3.894573313893724,1.2040175706832415e-09,21.48238053955646,6.689571707003804,0.0875497695959227,adult,subadult,Elenantilope,Elenantilope,male,male,,,0.3116923567806011,,
10,17,108.5087357256823,57.48662799200825,9.075927875943288,1.7558198004488206,0.0231807920705087,6.922152476276501,2.652968375244412,0.3367829716087028,adult,subadult,Bongo,Bongo,male,male,,,0.5297880175964679,,
24,37,111.69140556502074,41.46807152161532,8.21963279718741,5.698083299447441,0.1346356308907387,19.930173262104763,6.226136816113585,0.0599198085501453,adult,subadult,Elenantilope,Elenantilope,female,female,,,0.3712736115356237,,
15,16,123.57409711913624,35.25792976843976,9.87794297919119,4.985071497618409,0.0628065065679751,30.9932311837111,19.426512010289507,0.8284551983238793,adult,subadult,Bongo,Bongo,female,female,16.0,2.0,0.2853181256460893,,
9,17,127.524729085908,36.03224868049361,8.914665792816876,5.384250596077091,0.1025000275480208,37.52701797371808,24.58264238754258,0.8269020888764568,adult,subadult,Bongo,Bongo,male,male,,,0.2825510702023935,,
8,16,108.65020805411469,43.91507593951435,7.051817995410322,2.124598402694,1.1920928955078127e-09,6.489026749940801,4.359126049870178,0.689698639869948,adult,subadult,Bongo,Bongo,male,male,16.0,1.0,0.4041876838159561,,
9,16,127.3538540817956,39.55012388346562,8.393082801057254,5.030983527880249,0.0799012902458343,39.14424592244313,23.77806974008973,0.8537407374120325,adult,subadult,Bongo,Bongo,male,male,,,0.3105530191341029,,
23,37,109.91361636504794,37.75396023297872,6.916420986738974,5.153853752136573,0.0259436214113654,20.90981392619811,6.513203576155763,0.076649780290405,adult,subadult,Elenantilope,Elenantilope,female,female,,,0.3434875630657924,,
14,16,156.03661160132918,46.42701388640563,10.383577957623926,6.538676693957339,0.1588694018791296,65.493242580493,35.362906568628,0.9579135445386407,adult,subadult,Bongo,Bongo,female,female,16.0,3.0,0.2975392339653327,,
11,16,129.7924052446657,36.21570871894192,10.72047138675294,4.899064439563304,0.0951774974956966,38.49261872897619,23.30655682231579,0.8584148000976787,adult,subadult,Bongo,Bongo,male,male,,,0.2790279496760488,,
32,37,118.06383700280752,38.25737257586762,11.90397642644329,8.494231807816632,0.0181259059604824,21.116301368843885,6.58072415989412,0.0810709178109242,adult,subadult,Elenantilope,Elenantilope,female,female,16.0,1.0,0.324039719079754,,
8,17,103.30211237247435,45.00999911677815,7.05181799607995,2.124598402718177,1.1920928955078181e-09,6.472854294555443,2.600091317830066,0.3581024192117145,adult,subadult,Bongo,Bongo,male,male,16.0,1.0,0.4357122819956139,60.0,0.13605562132385035
13,16,122.27338621069862,48.842499746219,5.022473873829055,2.980700503819561,0.02475257768682,31.967643551093868,19.78074339470814,0.8365439941483673,adult,subadult,Bongo,Bongo,female,female,16.0,3.0,0.3994532355720872,,
15,17,123.76656061531796,31.26111543441341,11.105377625596612,5.644022499886145,0.1012988644231327,37.89782085107719,25.306347622051348,0.8111632554211162,adult,subadult,Bongo,Bongo,female,female,16.0,2.0,0.2525812729948672,590.0,0.07229092767893121
11,17,128.30026440453523,31.48628883661743,11.784594937468052,5.410678363010044,0.1210117455472361,38.68019656597646,25.69967334183162,0.8272224503776106,adult,subadult,Bongo,Bongo,male,male,,,0.2454109427034387,,
20,37,156.4217939303865,61.471681261829424,9.167833532033576,5.3958936167254,0.0033313010410922,22.615833864812007,7.05865399768231,0.1083535377385088,adult,subadult,Elenantilope,Elenantilope,male,male,,,0.392986678628597,,
13,17,109.37643358457944,49.14971512703761,4.768474579946647,2.812163061185174,1.1920928955078438e-09,6.521392650865346,2.7313241869095544,0.3922318785257656,adult,subadult,Bongo,Bongo,female,female,16.0,3.0,0.4493629341921333,389.0,0.18731875708205156
29,37,144.92827643306717,34.552883693544466,192.3946177181036,275.3384455724694,0.968279683840454,25.31472796067401,7.892614611419189,0.1603494950254203,adult,subadult,Elenantilope,Elenantilope,female,female,,,0.2384136798142505,,
141,142,155.75542979385304,38.65232853232052,3.928069268480449,1.9958903683333504,0.4086106597292596,12.097684603869808,3.3986263963023804,0.1270131772384914,adult,subadult,Okapi,Okapi,female,female,,,0.2481603921190935,,
141,143,141.54877294064832,46.82901849966984,3.909461702825261,1.5124297488632503,0.1280558573362658,4.5086420093699004,1.2013810959259223,9.359890387901496e-08,adult,subadult,Okapi,Okapi,female,female,7.0,1.0,0.3308330939704108,,
93,94,113.84681699712404,32.90449646957938,24.591501906894628,4.945848198690856,0.1823728728627509,10.504023482666748,2.31518015836499,1.421612167104722e-09,adult,subadult,Rappenantilope,Rappenantilope,female,female,8.0,1.0,0.289024298943822,,
19,35,105.22594982921248,28.4231490265017,9.731460233198174,4.012318674056073,0.0114113320705755,21.040636365703524,4.287678285677225,0.0446788785242986,adult,subadult,Elenantilope,Elenantilope,male,male,,,0.2701153952293521,,
133,142,159.64637143502063,46.59012555788362,11.126851374576178,1.3060038432525882,0.0937684827891911,11.457029274944516,3.2156934312452674,0.1052900487244517,adult,subadult,Okapi,Okapi,male,male,13.0,99.0,0.2918332884054728,,
32,35,103.46070440607204,26.15711283025976,12.895034244215225,9.195591265580076,0.0463480140072113,21.31673615847291,4.340441461443406,0.0502184638416727,adult,subadult,Elenantilope,Elenantilope,female,female,,,0.252821716036225,,
29,35,94.96738587514044,23.746338077627016,12.661786487016457,8.049737852695781,0.2206650562626521,20.02044823888944,4.087935143678643,0.0249238413389824,adult,subadult,Elenantilope,Elenantilope,female,female,12.0,1.0,0.2500472963302139,,
24,35,98.87398375085291,24.166119132342644,8.572213951178572,5.99063001703126,0.1595011513194524,20.727795250117307,4.224607950620999,0.038882129317892,adult,subadult,Elenantilope,Elenantilope,female,female,,,0.2444133250788955,,
23,35,100.35521693125656,25.78038434462044,7.718765881003012,5.816755363173092,0.0624942830766698,20.45311904689061,4.17249246593734,0.0333195658589875,adult,subadult,Elenantilope,Elenantilope,female,female,,,0.2568913219756182,,
138,142,167.71973385921387,41.798736638879525,15.594628864734522,2.664206485584193,0.0507270273020622,13.66450519384082,3.850677245059358,0.1620179684784791,adult,subadult,Okapi,Okapi,female,female,13.0,99.0,0.249217761542395,,
35,36,104.47972436282784,24.01512179016312,22.78251478779003,4.625784958063406,0.0776729215349727,14.890131515490292,6.517022706877347,0.0102291519089759,subadult,subadult,Elenantilope,Elenantilope,male,male,,,0.2298543754457616,,
26,37,130.64852547132642,36.31090433252985,19.73697683596391,20.93769865724496,0.5388165879639468,22.789714591091112,7.093270542859566,0.1118876710778836,adult,subadult,Elenantilope,Elenantilope,female,female,,,0.2779281603181893,,
21,35,105.26146324251896,27.854943602290604,9.080631956588364,2.959172891677776,0.0166154196525375,21.26175117640541,4.330734604250857,0.0490654916093966,adult,subadult,Elenantilope,Elenantilope,male,male,12.0,3.0,0.2646262244912341,,
26,35,97.31060468442506,24.763039620161337,7.845971172172643,6.291471012677541,0.2407337110280523,20.054322139586628,4.09514822688867,0.0255680985617675,adult,subadult,Elenantilope,Elenantilope,female,female,,,0.2544742137865345,,
1,5,101.93382426315164,28.821248464385004,22.438482821534464,7.857614500085735,0.0200406211057274,9.96335227301008,4.692871104702444,0.0876867748771446,adult,subadult,Kudu,Kudu,male,male,,,0.28274469905083,,
137,143,179.2346545955762,53.2608114320752,9.823899496907002,3.968415036133591,0.2003266310670209,52.79863073362125,18.06850821489252,0.4155676815842256,adult,subadult,Okapi,Okapi,female,female,,,0.2971568838194406,,
92,94,117.85950596822856,30.26474316568644,53.61896402135569,5.009402345000013,0.1948176449344724,11.193389585005574,2.4543133746147814,0.0230611183956131,adult,subadult,Rappenantilope,Rappenantilope,male,male,8.0,1.0,0.2567866114579245,,
3,5,97.93455733335344,34.812239182416526,4.267981219665472,1.9960661084132705,2.345227322798232e-08,7.901445980029562,3.7058474375610966,0.010446459739432,adult,subadult,Kudu,Kudu,male,male,8.0,99.0,0.3554643032073069,,
137,142,171.4747466723827,51.09332684417005,9.675036820955931,3.898721434173462,0.1965853851088106,13.11612170888252,3.6896956955184574,0.1457611538314446,adult,subadult,Okapi,Okapi,female,female,13.0,99.0,0.2979641482823605,,
31,35,101.95319753720776,28.35064727040667,10.87816481746333,4.899849170608429,0.1172089513783133,19.966546777742487,4.079711203865071,0.0238348695824458,adult,subadult,Elenantilope,Elenantilope,female,female,,,0.2780751163793575,,
28,35,108.3845932281628,36.954265403396896,3.517180701646157,2.0849440461487894,1.1920928955078127e-09,19.48787826207428,3.988584655722737,0.0144254106561487,adult,subadult,Elenantilope,Elenantilope,female,female,,,0.3409549669629119,,
18,35,110.1880308449568,28.504356198691752,20.282040105800608,6.078678026705611,6.1740794807593655e-09,22.952531084124352,4.663582483726493,0.0809541823385288,adult,subadult,Elenantilope,Elenantilope,male,male,,,0.2586883165087106,,
30,35,91.38168113774584,25.692787648368487,11.463920040838945,4.766938061824364,0.0914506227220493,18.76379935880084,3.849545529512156,3.87505465566418e-06,adult,subadult,Elenantilope,Elenantilope,female,female,12.0,1.0,0.281159060858598,,
32,36,111.63016435744908,25.206433367793142,14.539303483685522,10.351537005930654,0.0888958337244059,16.21697131347586,7.129320852385617,0.038846594363505,adult,subadult,Elenantilope,Elenantilope,female,female,,,0.2258030659802671,,
25,35,105.75747556102064,29.89254895187061,12.16620768132661,5.915980348634744,0.0122942994435221,20.684077024732588,4.218918464207609,0.0377803235488821,adult,subadult,Elenantilope,Elenantilope,female,female,,,0.2826518767897689,,
133,143,153.8182650055407,52.61631271343423,10.668421348744037,1.2360217819058783,0.0607752863308411,4.509268773964819,1.2015549182683942,4.897056026527374e-09,adult,subadult,Okapi,Okapi,male,male,,,0.3420680418644621,,
33,38,133.906243278569,41.21910012738735,8.942317815126941,7.588218783662031,0.0702950727624556,21.13665685037444,5.77037249926947,0.1316660056005474,adult,subadult,Elenantilope,Elenantilope,female,female,,,0.3078205998329598,,
75,83,143.0880679813459,51.58145970925,12.464413210948528,5.944850042330135,0.140246706778847,7.190066328744841,2.369639398963796,0.0545703323676308,adult,subadult,Streifengnu,Streifengnu,female,female,12.0,99.0,0.3604874986219995,,
19,36,113.52070703017692,25.538386445728573,11.656938308509236,4.904340103833356,0.0863284782852534,16.819454964136387,7.40886006152645,0.0508394124799212,adult,subadult,Elenantilope,Elenantilope,male,male,,,0.2249667669788188,,
27,35,105.1610386222093,24.84330068313407,17.0594618034107,10.043306275961712,7.552240443006514e-09,22.645391924231905,4.599631066294915,0.0748727716873935,adult,subadult,Elenantilope,Elenantilope,female,female,,,0.2362405412558119,,
140,142,180.6618214507887,43.4383371410167,12.328629767912942,6.571155119713227,0.0033466240075298,16.358091498331255,4.667024672228489,0.2220003529101944,adult,subadult,Okapi,Okapi,female,female,,,0.2404400486621301,,
21,36,114.0096877802362,25.363891323010105,10.402854657695745,3.407712650940375,0.0753723688770139,17.122850436528513,7.5504658913384946,0.0567729475691289,adult,subadult,Elenantilope,Elenantilope,male,male,,,0.2224713690287553,,
135,143,176.09358089442733,46.16798223972384,5.778185004424276,4.295187708445073,0.2113499421265047,54.36961994123476,18.60010243781289,0.4233715015084355,adult,subadult,Okapi,Okapi,male,male,,,0.2621786779803333,,
24,36,107.89643521819823,24.80028099906505,9.93967037666091,7.038569657572527,0.2189933679710264,15.230669495247597,6.6736036085783805,0.0178518522296227,adult,subadult,Elenantilope,Elenantilope,female,female,,,0.2298526447969444,,
34,38,132.34483199366744,38.73408020041113,5.349018148897126,2.9963015844136294,0.0779160440289616,21.40781289602752,5.840331331086901,0.1364856562746251,adult,subadult,Elenantilope,Elenantilope,female,female,,,0.2926754268898426,,
31,38,122.69533315656004,41.13775169518642,10.992707528919787,4.99298031419857,0.1244695181486325,19.243326154777307,5.26767181202837,0.1025376329524051,adult,subadult,Elenantilope,Elenantilope,female,female,16.0,1.0,0.3352837523387656,,
144,148,186.2480390056051,56.636166331803935,3.8049545026934464,9.09559744350338,0.1272333388266625,3.4605538619065146,6.366163604205382,9.647317924468246e-09,adult,subadult,Bergzebra,Bergzebra,female,female,,,0.3040900008085426,,
138,143,170.7578030627445,41.95261939515592,15.659366536364171,2.675487349776915,0.0525651768703193,52.34230715953581,17.858847793172178,0.411543970772376,adult,subadult,Okapi,Okapi,female,female,,,0.2456849329441217,,
142,143,164.0568648182128,34.36474791620017,14.202059314717417,4.016381697255834,0.1814067234117532,53.06826200801323,17.98425080118268,0.4117888826462676,subadult,subadult,Okapi,Okapi,female,female,,,0.2094685154094518,,
35,38,111.3801521977885,38.73843578942832,19.95631492649089,4.079079117112872,0.0236734714312131,20.47256353724652,5.567751386805189,0.1186544558678651,subadult,subadult,Elenantilope,Elenantilope,male,male,,,0.3478037605895594,,
135,142,169.49687248019907,45.84815976414957,5.599518446528664,4.130816900408742,0.1968609637544132,13.42701273534962,3.780158615123948,0.1546481702831314,adult,subadult,Okapi,Okapi,male,male,,,0.2704956091122308,,
25,38,127.60425214060388,38.792325033076,12.665609031506603,6.151122741759963,0.0285934646712318,20.57147756059524,5.618628540553677,0.123688992785778,adult,subadult,Elenantilope,Elenantilope,female,female,,,0.3040049558092447,,
179,189,99.03834856885751,34.32579409204648,5.502177244895702,13.86797330332565,0.6152282551855385,5.515154186550597,3.082063833723599,0.0440302413584407,adult,subadult,Steppenzebra,Steppenzebra,female,female,,,0.3465909376324171,,
21,38,126.91110930023709,36.3051529317128,10.267125377615892,3.358557107136868,0.0667844614883744,21.35204145334266,5.8220895845696905,0.1360313596278207,adult,subadult,Elenantilope,Elenantilope,male,male,,,0.2860675722707986,,
27,36,112.75828315698872,23.081935933033915,18.072092604692106,10.661861624286743,0.018794988427483,17.924127131507603,7.92923368412892,0.0724172484008572,adult,subadult,Elenantilope,Elenantilope,female,female,,,0.2047027968747793,,
182,189,97.34913139213953,38.08050940961033,4.892380814341165,5.9341421639908525,0.2624264913747876,4.977754712177559,2.7754762876642003,0.0053564234839896,adult,subadult,Steppenzebra,Steppenzebra,female,female,,,0.3911746192805285,,
161,189,94.0336497365098,37.75640169311923,1.875809839335484,11.887355596172922,0.163366124067131,4.905966353520317,2.7353487129290674,1.1920928955078363e-09,adult,subadult,Steppenzebra,Steppenzebra,male,male,,,0.4015201132670681,,
82,83,134.74607531350188,67.17143530378038,13.732665873553424,3.4234728566457537,0.0741566393667965,6.2327649120973065,2.05255262650105,1.1920928956487364e-09,adult,subadult,Streifengnu,Streifengnu,female,female,,,0.4985038350653145,,
28,38,135.08849103491923,39.80931790119848,3.666895131357607,2.183975801880683,0.0282382822946729,21.762627067526807,5.936095505275265,0.1414250593641879,adult,subadult,Elenantilope,Elenantilope,female,female,,,0.294690669769256,,
20,38,154.32723355563957,48.31311158564869,11.22511006113588,6.682433465032546,0.0687645920080298,25.768548733717363,7.01663932823599,0.199972745856576,adult,subadult,Elenantilope,Elenantilope,male,male,,,0.3130562926097575,,
81,83,146.05769441102495,56.13295333567667,15.199537311026896,5.8943093306264736,0.1248121920676178,6.71292477491649,2.210738457270236,0.0284729775092585,adult,subadult,Streifengnu,Streifengnu,female,female,,,0.3843204123003023,,
147,148,184.85567901673696,51.816862366470346,4.434139348673925,11.521400923735314,0.0245784323253349,3.4605913393051875,6.36621882535012,1.1920928955078491e-09,adult,subadult,Bergzebra,Bergzebra,female,female,,,0.2803098213811371,,
190,191,87.82026358790745,47.980564875343006,2.9813916403594463,2.122496958574604,1.1920928958068495e-09,3.3196797517583447,1.6780181176813382,0.0092927329724007,subadult,subadult,Steppenzebra,Steppenzebra,female,female,,,0.546349588524234,,
73,83,148.23575894274956,57.57147598126863,14.144597257329885,6.688366254782926,0.1377391651263562,6.643829725616422,2.188243636197917,0.0245759802215729,adult,subadult,Streifengnu,Streifengnu,male,male,,,0.3883777867896465,,
22,38,155.75220214111468,40.94526225238994,17.18594309115874,7.512487225196675,2.800149605728464e-09,27.6670839398373,7.549660349463322,0.2319824038042122,adult,subadult,Elenantilope,Elenantilope,male,male,16.0,2.0,0.2628872124407762,,
139,143,193.92662533893943,61.07401140672111,4.893081634357546,3.6076157131547553,1.319362051402417e-09,58.011587444590944,19.97771271528,0.4510100122071072,adult,subadult,Okapi,Okapi,female,female,,,0.314933605944917,,
31,36,109.77659608175432,27.96592094583493,11.539641404373889,5.247526976256044,0.149870175957304,14.456524252022875,6.317808541192424,1.192092895780836e-09,adult,subadult,Elenantilope,Elenantilope,female,female,,,0.2547530342898205,,
23,36,107.9302740318227,25.787764505422484,8.75739795475902,6.715496422147078,0.1071314451237596,14.76031750112242,6.456934822386418,0.0071151619212119,adult,subadult,Elenantilope,Elenantilope,female,female,5.0,1.0,0.2389298529698821,,
146,148,185.53482977057809,51.84072722413866,2.718047258656028,8.696580233806314,0.5039288124019499,3.460590568002212,6.3662180357136124,1.3104866917016082e-09,adult,subadult,Bergzebra,Bergzebra,female,female,,,0.2794123738828013,,
34,35,106.11188709291228,34.570205862673006,4.522745755379044,2.5075564700146806,0.0015653319038753,19.395689080327564,3.970726087017501,0.0125961710774832,adult,subadult,Elenantilope,Elenantilope,female,female,,,0.3257901335069378,,
175,189,96.78737798648844,45.68418589659836,17.51274496937897,1000.0,0.5033954398930098,4.905962994943295,2.7353473577944425,1.192092895507921e-09,adult,subadult,Steppenzebra,Steppenzebra,female,female,,,0.4720056152670639,,
148,149,196.84640566964737,54.71719926007295,3.534797084307303,6.541646039079752,0.0121850736539654,5.945190042993196,10.95503410627874,1.1921422380176644e-09,subadult,subadult,Bergzebra,Bergzebra,male,male,14.0,1.0,0.277969003670307,,
25,36,113.90198321736467,27.91483185635008,13.61754664165381,6.595039374367608,0.058584758980345,15.880869443278952,6.971743310660177,0.0314794431767242,adult,subadult,Elenantilope,Elenantilope,female,female,,,0.2450776629857169,,
76,83,145.6867357765192,53.11892275708564,10.127904456395722,4.955896276096049,0.1391728081267664,7.074170034051359,2.3318825661030624,0.0483164147926088,adult,subadult,Streifengnu,Streifengnu,female,female,,,0.3646105630272964,,
22,35,111.4669169922485,53.50591171678184,17.18597330762886,7.512498780073492,3.2650143238236295e-08,18.76356832734288,3.849497367710514,1.1920972836614624e-09,adult,subadult,Elenantilope,Elenantilope,male,male,,,0.4800160725760692,,
140,143,185.67082770353696,42.40054262838838,12.76498254511318,6.812493756377234,0.0181140647593756,63.88415575105157,22.200393007963708,0.4886540968568582,adult,subadult,Okapi,Okapi,female,female,,,0.2283640524083292,,
36,38,121.68615305295404,34.40779479695522,17.3081850469239,7.632352631675464,0.059361300862727,21.95666242814225,5.970948345638329,0.1444251962184591,subadult,subadult,Elenantilope,Elenantilope,female,female,,,0.2827585056615441,,
71,83,159.51401229083163,53.07826256386218,156.8150161603871,148.90098008666163,0.9999999999932208,7.748057591268701,2.575090210316388,0.0835947830087027,adult,subadult,Streifengnu,Streifengnu,male,male,,,0.332749843111513,,
27,38,123.5032176965563,36.04970487899773,17.059505198707743,10.04329678148462,2.127108550796751e-06,21.27129115351384,5.794541354795999,0.1338610689666465,adult,subadult,Elenantilope,Elenantilope,female,female,,,0.2918928393231889,,
33,35,108.0718775910775,36.42575662946569,7.580551516477254,6.345441362333281,0.0135496532587424,19.547285283852062,4.000154311608839,0.0158268549823799,adult,subadult,Elenantilope,Elenantilope,female,female,,,0.3370512055624083,,
174,190,129.98897324612915,29.48162821181708,6.0381709753747845,8.945161421953886,0.0599398892170899,5.096443301270652,4.919168048985746,0.4030392759341678,adult,subadult,Steppenzebra,Steppenzebra,female,female,5.0,1.0,0.2268009930041892,,
72,83,153.48853194931726,60.663473422084266,11.34612623823895,4.097081152695969,0.2148359216933482,6.582525932120297,2.168785514482268,0.0211472383015418,adult,subadult,Streifengnu,Streifengnu,male,male,,,0.3952313091515897,,
189,190,96.59468002835916,39.807961127278574,4.905965741226381,2.7353484659322573,1.1920928955079354e-09,3.289597207240536,2.392632481974217,0.0635894661555227,subadult,subadult,Steppenzebra,Steppenzebra,female,female,,,0.4121133908781662,,
183,189,99.80404858656728,42.100797680221056,2.2949501873683573,10.252223813346625,0.0874816989763724,4.905967598294183,2.7353492153524863,1.192092895509251e-09,adult,subadult,Steppenzebra,Steppenzebra,female,female,,,0.4218345675997701,,
34,36,115.4810031782009,31.074114217094905,5.467988424098563,3.047815435050639,0.0849492965309167,15.3851971294324,6.742437283601848,0.0207415760732382,adult,subadult,Elenantilope,Elenantilope,female,female,,,0.2690842074617576,,
18,36,121.75793707883558,22.58894260126139,20.28195352682683,6.078652518117194,1.1959285513313803e-09,23.82689050032404,10.737445943347288,0.1646475444909562,adult,subadult,Elenantilope,Elenantilope,male,male,5.0,2.0,0.1855233682764808,,
136,142,159.60088581425558,41.04131179273466,7.117029645306175,3.794336097101779,0.1934751867942207,12.22910580663444,3.436240283742105,0.1285561962703268,adult,subadult,Okapi,Okapi,male,male,,,0.2571496491598347,,
158,159,177.8355490864768,65.45605605230867,5.3898617302157685,22.55585383803088,0.3522877371209673,2.349340254072104,4.199111744250711,0.1252015926484401,adult,subadult,Grevy-Zebra,Grevy-Zebra,female,female,,,0.3680707057084469,,
175,190,92.93521902964868,58.17717985603907,17.55630622257193,999.9996745101693,0.4976207178390293,2.9813858434849454,2.1224960617221327,1.4424414870835389e-08,adult,subadult,Steppenzebra,Steppenzebra,female,female,,,0.6259971242708222,,
19,38,124.65240323228004,36.58340905828178,11.232219995639497,4.695102232916108,0.0676963033281122,21.053801897399428,5.741153103817812,0.1311739276618523,adult,subadult,Elenantilope,Elenantilope,male,male,,,0.2934833834700439,,
77,83,166.31316943129016,52.260236346808654,9.041597413902824,7.953010307100491,0.0644729431291705,8.280652083642126,2.7759528431697453,0.1095072279601707,adult,subadult,Streifengnu,Streifengnu,female,female,,,0.3142278902236855,,
139,142,180.54475276593573,60.76066573169651,4.893872241358428,3.608108084770022,5.310592953115117e-09,13.684494036615082,3.8582851893131296,0.158465984274172,adult,subadult,Okapi,Okapi,female,female,,,0.3365407457200857,,
28,36,118.48572954600088,31.576743592206245,3.876209639466644,2.320234835392487,0.0682137492757016,16.633466652824417,7.318510302779833,0.0464163985834698,adult,subadult,Elenantilope,Elenantilope,female,female,,,0.2665025038306144,,
30,38,149.0510258288171,29.69091183632488,345.31617093486784,427.32910929155054,0.9999905302654304,28.58593433014953,7.814029761206472,0.2519256100688043,adult,subadult,Elenantilope,Elenantilope,female,female,,,0.1991996477127534,,
162,189,207.318507403552,47.86339090526128,2.02026674924736,3.9391466041898977,0.3325805897245367,273.3646059618943,400.7372436892086,0.9999999948812018,adult,subadult,Steppenzebra,Steppenzebra,male,male,,,0.2308688766126107,,
29,36,104.9978163703719,25.69251171544496,15.85187671426763,10.601542751528685,0.317017401309406,14.456517554072306,6.317804904857293,1.192092895507813e-09,adult,subadult,Elenantilope,Elenantilope,female,female,,,0.2446956765730875,,
145,150,109.16111077150924,40.04734998305882,1.6083336235834638,2.474106468126539,1.2060973084579331e-09,2.64097092587797,2.381619193193081,0.1418272953043636,adult,subadult,Bergzebra,Bergzebra,female,female,2.0,1.0,0.3668646251400281,,
134,143,191.59869512296623,60.56110032312242,4.585680656190744,3.838677397869005,1.2355802285822525e-06,57.28048014598697,19.691335497193933,0.4446877009887897,adult,subadult,Okapi,Okapi,male,male,,,0.3160830520492578,,
20,35,123.73045222915908,70.73159823383652,9.071732831623144,5.336183511166705,1.1158908966927185e-08,18.763678967081194,3.8495189572151984,3.07137273468809e-07,adult,subadult,Elenantilope,Elenantilope,male,male,,,0.5716587708160616,,
18,38,135.34230956847705,30.30806066339931,20.281908202732545,6.078640110533854,1.199359692141224e-09,24.55734191213592,6.696043996712718,0.1904253267106419,adult,subadult,Elenantilope,Elenantilope,male,male,,,0.2239363341739399,,
30,36,97.83556216325026,28.37472721078157,12.064814224592576,5.056263084449118,0.1259044444874567,14.456517516994884,6.31780488691618,1.192092895521834e-09,adult,subadult,Elenantilope,Elenantilope,female,female,,,0.2900246759295455,,
